geoID,name,acai,units,Data_Value_missing,Municipality,State
3105400,Barão de Cocais (MG),,Quilogramas por Hectare,True,Barão de Cocais,MG
3105509,Barão do Monte Alto (MG),,Quilogramas por Hectare,True,Barão do Monte Alto,MG
3105608,Barbacena (MG),,Quilogramas por Hectare,True,Barbacena,MG
3105707,Barra Longa (MG),,Quilogramas por Hectare,True,Barra Longa,MG
3105905,Barroso (MG),,Quilogramas por Hectare,True,Barroso,MG
3106002,Bela Vista de Minas (MG),,Quilogramas por Hectare,True,Bela Vista de Minas,MG
3106101,Belmiro Braga (MG),,Quilogramas por Hectare,True,Belmiro Braga,MG
3106200,Belo Horizonte (MG),,Quilogramas por Hectare,True,Belo Horizonte,MG
3106309,Belo Oriente (MG),,Quilogramas por Hectare,True,Belo Oriente,MG
3106408,Belo Vale (MG),,Quilogramas por Hectare,True,Belo Vale,MG
3106507,Berilo (MG),,Quilogramas por Hectare,True,Berilo,MG
3106606,Bertópolis (MG),,Quilogramas por Hectare,True,Bertópolis,MG
3106655,Berizal (MG),,Quilogramas por Hectare,True,Berizal,MG
3106705,Betim (MG),,Quilogramas por Hectare,True,Betim,MG
3106804,Bias Fortes (MG),,Quilogramas por Hectare,True,Bias Fortes,MG
3106903,Bicas (MG),,Quilogramas por Hectare,True,Bicas,MG
3107000,Biquinhas (MG),,Quilogramas por Hectare,True,Biquinhas,MG
3107109,Boa Esperança (MG),,Quilogramas por Hectare,True,Boa Esperança,MG
3107208,Bocaina de Minas (MG),,Quilogramas por Hectare,True,Bocaina de Minas,MG
3107307,Bocaiúva (MG),,Quilogramas por Hectare,True,Bocaiúva,MG
3107406,Bom Despacho (MG),,Quilogramas por Hectare,True,Bom Despacho,MG
3107505,Bom Jardim de Minas (MG),,Quilogramas por Hectare,True,Bom Jardim de Minas,MG
3107604,Bom Jesus da Penha (MG),,Quilogramas por Hectare,True,Bom Jesus da Penha,MG
3107703,Bom Jesus do Amparo (MG),,Quilogramas por Hectare,True,Bom Jesus do Amparo,MG
3107802,Bom Jesus do Galho (MG),,Quilogramas por Hectare,True,Bom Jesus do Galho,MG
3107901,Bom Repouso (MG),,Quilogramas por Hectare,True,Bom Repouso,MG
3108008,Bom Sucesso (MG),,Quilogramas por Hectare,True,Bom Sucesso,MG
3108107,Bonfim (MG),,Quilogramas por Hectare,True,Bonfim,MG
3108206,Bonfinópolis de Minas (MG),,Quilogramas por Hectare,True,Bonfinópolis de Minas,MG
3108255,Bonito de Minas (MG),,Quilogramas por Hectare,True,Bonito de Minas,MG
3108305,Borda da Mata (MG),,Quilogramas por Hectare,True,Borda da Mata,MG
3108404,Botelhos (MG),,Quilogramas por Hectare,True,Botelhos,MG
3108503,Botumirim (MG),,Quilogramas por Hectare,True,Botumirim,MG
3108552,Brasilândia de Minas (MG),,Quilogramas por Hectare,True,Brasilândia de Minas,MG
3108602,Brasília de Minas (MG),,Quilogramas por Hectare,True,Brasília de Minas,MG
3108701,Brás Pires (MG),,Quilogramas por Hectare,True,Brás Pires,MG
3108800,Braúnas (MG),,Quilogramas por Hectare,True,Braúnas,MG
3108909,Brazópolis (MG),,Quilogramas por Hectare,True,Brazópolis,MG
3109006,Brumadinho (MG),,Quilogramas por Hectare,True,Brumadinho,MG
3109105,Bueno Brandão (MG),,Quilogramas por Hectare,True,Bueno Brandão,MG
3109204,Buenópolis (MG),,Quilogramas por Hectare,True,Buenópolis,MG
3109253,Bugre (MG),,Quilogramas por Hectare,True,Bugre,MG
3109303,Buritis (MG),,Quilogramas por Hectare,True,Buritis,MG
3109402,Buritizeiro (MG),,Quilogramas por Hectare,True,Buritizeiro,MG
3109451,Cabeceira Grande (MG),,Quilogramas por Hectare,True,Cabeceira Grande,MG
3109501,Cabo Verde (MG),,Quilogramas por Hectare,True,Cabo Verde,MG
3109600,Cachoeira da Prata (MG),,Quilogramas por Hectare,True,Cachoeira da Prata,MG
3109709,Cachoeira de Minas (MG),,Quilogramas por Hectare,True,Cachoeira de Minas,MG
3109808,Cachoeira Dourada (MG),,Quilogramas por Hectare,True,Cachoeira Dourada,MG
3109907,Caetanópolis (MG),,Quilogramas por Hectare,True,Caetanópolis,MG
3110004,Caeté (MG),,Quilogramas por Hectare,True,Caeté,MG
3110103,Caiana (MG),,Quilogramas por Hectare,True,Caiana,MG
3110202,Cajuri (MG),,Quilogramas por Hectare,True,Cajuri,MG
3110301,Caldas (MG),,Quilogramas por Hectare,True,Caldas,MG
3110400,Camacho (MG),,Quilogramas por Hectare,True,Camacho,MG
3110509,Camanducaia (MG),,Quilogramas por Hectare,True,Camanducaia,MG
3110608,Cambuí (MG),,Quilogramas por Hectare,True,Cambuí,MG
3110707,Cambuquira (MG),,Quilogramas por Hectare,True,Cambuquira,MG
3110806,Campanário (MG),,Quilogramas por Hectare,True,Campanário,MG
3110905,Campanha (MG),,Quilogramas por Hectare,True,Campanha,MG
3111002,Campestre (MG),,Quilogramas por Hectare,True,Campestre,MG
3111101,Campina Verde (MG),,Quilogramas por Hectare,True,Campina Verde,MG
3111150,Campo Azul (MG),,Quilogramas por Hectare,True,Campo Azul,MG
3111200,Campo Belo (MG),,Quilogramas por Hectare,True,Campo Belo,MG
3111309,Campo do Meio (MG),,Quilogramas por Hectare,True,Campo do Meio,MG
3111408,Campo Florido (MG),,Quilogramas por Hectare,True,Campo Florido,MG
3111507,Campos Altos (MG),,Quilogramas por Hectare,True,Campos Altos,MG
3111606,Campos Gerais (MG),,Quilogramas por Hectare,True,Campos Gerais,MG
3111705,Canaã (MG),,Quilogramas por Hectare,True,Canaã,MG
3111804,Canápolis (MG),,Quilogramas por Hectare,True,Canápolis,MG
3111903,Cana Verde (MG),,Quilogramas por Hectare,True,Cana Verde,MG
3112000,Candeias (MG),,Quilogramas por Hectare,True,Candeias,MG
3112059,Cantagalo (MG),,Quilogramas por Hectare,True,Cantagalo,MG
3112109,Caparaó (MG),,Quilogramas por Hectare,True,Caparaó,MG
3112208,Capela Nova (MG),,Quilogramas por Hectare,True,Capela Nova,MG
3112307,Capelinha (MG),,Quilogramas por Hectare,True,Capelinha,MG
3112406,Capetinga (MG),,Quilogramas por Hectare,True,Capetinga,MG
3112505,Capim Branco (MG),,Quilogramas por Hectare,True,Capim Branco,MG
3112604,Capinópolis (MG),,Quilogramas por Hectare,True,Capinópolis,MG
3112653,Capitão Andrade (MG),,Quilogramas por Hectare,True,Capitão Andrade,MG
3112703,Capitão Enéas (MG),,Quilogramas por Hectare,True,Capitão Enéas,MG
3112802,Capitólio (MG),,Quilogramas por Hectare,True,Capitólio,MG
3112901,Caputira (MG),,Quilogramas por Hectare,True,Caputira,MG
3113008,Caraí (MG),,Quilogramas por Hectare,True,Caraí,MG
3113107,Caranaíba (MG),,Quilogramas por Hectare,True,Caranaíba,MG
3113206,Carandaí (MG),,Quilogramas por Hectare,True,Carandaí,MG
3113305,Carangola (MG),,Quilogramas por Hectare,True,Carangola,MG
3113404,Caratinga (MG),,Quilogramas por Hectare,True,Caratinga,MG
3113503,Carbonita (MG),,Quilogramas por Hectare,True,Carbonita,MG
3113602,Careaçu (MG),,Quilogramas por Hectare,True,Careaçu,MG
3113701,Carlos Chagas (MG),,Quilogramas por Hectare,True,Carlos Chagas,MG
3113800,Carmésia (MG),,Quilogramas por Hectare,True,Carmésia,MG
3113909,Carmo da Cachoeira (MG),,Quilogramas por Hectare,True,Carmo da Cachoeira,MG
3114006,Carmo da Mata (MG),,Quilogramas por Hectare,True,Carmo da Mata,MG
3114105,Carmo de Minas (MG),,Quilogramas por Hectare,True,Carmo de Minas,MG
3114204,Carmo do Cajuru (MG),,Quilogramas por Hectare,True,Carmo do Cajuru,MG
3114303,Carmo do Paranaíba (MG),,Quilogramas por Hectare,True,Carmo do Paranaíba,MG
3114402,Carmo do Rio Claro (MG),,Quilogramas por Hectare,True,Carmo do Rio Claro,MG
3114501,Carmópolis de Minas (MG),,Quilogramas por Hectare,True,Carmópolis de Minas,MG
3114550,Carneirinho (MG),,Quilogramas por Hectare,True,Carneirinho,MG
3114600,Carrancas (MG),,Quilogramas por Hectare,True,Carrancas,MG
3114709,Carvalhópolis (MG),,Quilogramas por Hectare,True,Carvalhópolis,MG
3114808,Carvalhos (MG),,Quilogramas por Hectare,True,Carvalhos,MG
3114907,Casa Grande (MG),,Quilogramas por Hectare,True,Casa Grande,MG
3115003,Cascalho Rico (MG),,Quilogramas por Hectare,True,Cascalho Rico,MG
3115102,Cássia (MG),,Quilogramas por Hectare,True,Cássia,MG
3115201,Conceição da Barra de Minas (MG),,Quilogramas por Hectare,True,Conceição da Barra de Minas,MG
3115300,Cataguases (MG),,Quilogramas por Hectare,True,Cataguases,MG
3115359,Catas Altas (MG),,Quilogramas por Hectare,True,Catas Altas,MG
3115409,Catas Altas da Noruega (MG),,Quilogramas por Hectare,True,Catas Altas da Noruega,MG
3115458,Catuji (MG),,Quilogramas por Hectare,True,Catuji,MG
3115474,Catuti (MG),,Quilogramas por Hectare,True,Catuti,MG
3115508,Caxambu (MG),,Quilogramas por Hectare,True,Caxambu,MG
3115607,Cedro do Abaeté (MG),,Quilogramas por Hectare,True,Cedro do Abaeté,MG
3115706,Central de Minas (MG),,Quilogramas por Hectare,True,Central de Minas,MG
3115805,Centralina (MG),,Quilogramas por Hectare,True,Centralina,MG
3115904,Chácara (MG),,Quilogramas por Hectare,True,Chácara,MG
3116001,Chalé (MG),,Quilogramas por Hectare,True,Chalé,MG
3116100,Chapada do Norte (MG),,Quilogramas por Hectare,True,Chapada do Norte,MG
3116159,Chapada Gaúcha (MG),,Quilogramas por Hectare,True,Chapada Gaúcha,MG
3116209,Chiador (MG),,Quilogramas por Hectare,True,Chiador,MG
3116308,Cipotânea (MG),,Quilogramas por Hectare,True,Cipotânea,MG
3116407,Claraval (MG),,Quilogramas por Hectare,True,Claraval,MG
3116506,Claro dos Poções (MG),,Quilogramas por Hectare,True,Claro dos Poções,MG
3116605,Cláudio (MG),,Quilogramas por Hectare,True,Cláudio,MG
3116704,Coimbra (MG),,Quilogramas por Hectare,True,Coimbra,MG
3116803,Coluna (MG),,Quilogramas por Hectare,True,Coluna,MG
3116902,Comendador Gomes (MG),,Quilogramas por Hectare,True,Comendador Gomes,MG
3117009,Comercinho (MG),,Quilogramas por Hectare,True,Comercinho,MG
3117108,Conceição da Aparecida (MG),,Quilogramas por Hectare,True,Conceição da Aparecida,MG
3117207,Conceição das Pedras (MG),,Quilogramas por Hectare,True,Conceição das Pedras,MG
3117306,Conceição das Alagoas (MG),,Quilogramas por Hectare,True,Conceição das Alagoas,MG
3117405,Conceição de Ipanema (MG),,Quilogramas por Hectare,True,Conceição de Ipanema,MG
3117504,Conceição do Mato Dentro (MG),,Quilogramas por Hectare,True,Conceição do Mato Dentro,MG
3117603,Conceição do Pará (MG),,Quilogramas por Hectare,True,Conceição do Pará,MG
3117702,Conceição do Rio Verde (MG),,Quilogramas por Hectare,True,Conceição do Rio Verde,MG
3117801,Conceição dos Ouros (MG),,Quilogramas por Hectare,True,Conceição dos Ouros,MG
3117836,Cônego Marinho (MG),,Quilogramas por Hectare,True,Cônego Marinho,MG
3117876,Confins (MG),,Quilogramas por Hectare,True,Confins,MG
3117900,Congonhal (MG),,Quilogramas por Hectare,True,Congonhal,MG
3118007,Congonhas (MG),,Quilogramas por Hectare,True,Congonhas,MG
3118106,Congonhas do Norte (MG),,Quilogramas por Hectare,True,Congonhas do Norte,MG
3118205,Conquista (MG),,Quilogramas por Hectare,True,Conquista,MG
3118304,Conselheiro Lafaiete (MG),,Quilogramas por Hectare,True,Conselheiro Lafaiete,MG
3118403,Conselheiro Pena (MG),,Quilogramas por Hectare,True,Conselheiro Pena,MG
3118502,Consolação (MG),,Quilogramas por Hectare,True,Consolação,MG
3118601,Contagem (MG),,Quilogramas por Hectare,True,Contagem,MG
3118700,Coqueiral (MG),,Quilogramas por Hectare,True,Coqueiral,MG
3118809,Coração de Jesus (MG),,Quilogramas por Hectare,True,Coração de Jesus,MG
3118908,Cordisburgo (MG),,Quilogramas por Hectare,True,Cordisburgo,MG
3119005,Cordislândia (MG),,Quilogramas por Hectare,True,Cordislândia,MG
3119104,Corinto (MG),,Quilogramas por Hectare,True,Corinto,MG
3119203,Coroaci (MG),,Quilogramas por Hectare,True,Coroaci,MG
3119302,Coromandel (MG),,Quilogramas por Hectare,True,Coromandel,MG
3119401,Coronel Fabriciano (MG),,Quilogramas por Hectare,True,Coronel Fabriciano,MG
3119500,Coronel Murta (MG),,Quilogramas por Hectare,True,Coronel Murta,MG
3119609,Coronel Pacheco (MG),,Quilogramas por Hectare,True,Coronel Pacheco,MG
3119708,Coronel Xavier Chaves (MG),,Quilogramas por Hectare,True,Coronel Xavier Chaves,MG
3119807,Córrego Danta (MG),,Quilogramas por Hectare,True,Córrego Danta,MG
3119906,Córrego do Bom Jesus (MG),,Quilogramas por Hectare,True,Córrego do Bom Jesus,MG
3119955,Córrego Fundo (MG),,Quilogramas por Hectare,True,Córrego Fundo,MG
3120003,Córrego Novo (MG),,Quilogramas por Hectare,True,Córrego Novo,MG
3120102,Couto de Magalhães de Minas (MG),,Quilogramas por Hectare,True,Couto de Magalhães de Minas,MG
3120151,Crisólita (MG),,Quilogramas por Hectare,True,Crisólita,MG
3120201,Cristais (MG),,Quilogramas por Hectare,True,Cristais,MG
3120300,Cristália (MG),,Quilogramas por Hectare,True,Cristália,MG
3120409,Cristiano Otoni (MG),,Quilogramas por Hectare,True,Cristiano Otoni,MG
3120508,Cristina (MG),,Quilogramas por Hectare,True,Cristina,MG
3120607,Crucilândia (MG),,Quilogramas por Hectare,True,Crucilândia,MG
3120706,Cruzeiro da Fortaleza (MG),,Quilogramas por Hectare,True,Cruzeiro da Fortaleza,MG
3120805,Cruzília (MG),,Quilogramas por Hectare,True,Cruzília,MG
3120839,Cuparaque (MG),,Quilogramas por Hectare,True,Cuparaque,MG
3120870,Curral de Dentro (MG),,Quilogramas por Hectare,True,Curral de Dentro,MG
3120904,Curvelo (MG),,Quilogramas por Hectare,True,Curvelo,MG
3121001,Datas (MG),,Quilogramas por Hectare,True,Datas,MG
3121100,Delfim Moreira (MG),,Quilogramas por Hectare,True,Delfim Moreira,MG
3121209,Delfinópolis (MG),,Quilogramas por Hectare,True,Delfinópolis,MG
3121258,Delta (MG),,Quilogramas por Hectare,True,Delta,MG
3121308,Descoberto (MG),,Quilogramas por Hectare,True,Descoberto,MG
3121407,Desterro de Entre Rios (MG),,Quilogramas por Hectare,True,Desterro de Entre Rios,MG
3121506,Desterro do Melo (MG),,Quilogramas por Hectare,True,Desterro do Melo,MG
3121605,Diamantina (MG),,Quilogramas por Hectare,True,Diamantina,MG
3121704,Diogo de Vasconcelos (MG),,Quilogramas por Hectare,True,Diogo de Vasconcelos,MG
3121803,Dionísio (MG),,Quilogramas por Hectare,True,Dionísio,MG
3121902,Divinésia (MG),,Quilogramas por Hectare,True,Divinésia,MG
3122009,Divino (MG),,Quilogramas por Hectare,True,Divino,MG
3122108,Divino das Laranjeiras (MG),,Quilogramas por Hectare,True,Divino das Laranjeiras,MG
3122207,Divinolândia de Minas (MG),,Quilogramas por Hectare,True,Divinolândia de Minas,MG
3122306,Divinópolis (MG),,Quilogramas por Hectare,True,Divinópolis,MG
3122355,Divisa Alegre (MG),,Quilogramas por Hectare,True,Divisa Alegre,MG
3122405,Divisa Nova (MG),,Quilogramas por Hectare,True,Divisa Nova,MG
3122454,Divisópolis (MG),,Quilogramas por Hectare,True,Divisópolis,MG
3122470,Dom Bosco (MG),,Quilogramas por Hectare,True,Dom Bosco,MG
3122504,Dom Cavati (MG),,Quilogramas por Hectare,True,Dom Cavati,MG
3122603,Dom Joaquim (MG),,Quilogramas por Hectare,True,Dom Joaquim,MG
3122702,Dom Silvério (MG),,Quilogramas por Hectare,True,Dom Silvério,MG
3122801,Dom Viçoso (MG),,Quilogramas por Hectare,True,Dom Viçoso,MG
3122900,Dona Euzébia (MG),,Quilogramas por Hectare,True,Dona Euzébia,MG
3123007,Dores de Campos (MG),,Quilogramas por Hectare,True,Dores de Campos,MG
3123106,Dores de Guanhães (MG),,Quilogramas por Hectare,True,Dores de Guanhães,MG
3123205,Dores do Indaiá (MG),,Quilogramas por Hectare,True,Dores do Indaiá,MG
3123304,Dores do Turvo (MG),,Quilogramas por Hectare,True,Dores do Turvo,MG
3123403,Doresópolis (MG),,Quilogramas por Hectare,True,Doresópolis,MG
3123502,Douradoquara (MG),,Quilogramas por Hectare,True,Douradoquara,MG
3123528,Durandé (MG),,Quilogramas por Hectare,True,Durandé,MG
3123601,Elói Mendes (MG),,Quilogramas por Hectare,True,Elói Mendes,MG
3123700,Engenheiro Caldas (MG),,Quilogramas por Hectare,True,Engenheiro Caldas,MG
3123809,Engenheiro Navarro (MG),,Quilogramas por Hectare,True,Engenheiro Navarro,MG
3123858,Entre Folhas (MG),,Quilogramas por Hectare,True,Entre Folhas,MG
3123908,Entre Rios de Minas (MG),,Quilogramas por Hectare,True,Entre Rios de Minas,MG
3124005,Ervália (MG),,Quilogramas por Hectare,True,Ervália,MG
3124104,Esmeraldas (MG),,Quilogramas por Hectare,True,Esmeraldas,MG
3124203,Espera Feliz (MG),,Quilogramas por Hectare,True,Espera Feliz,MG
3124302,Espinosa (MG),,Quilogramas por Hectare,True,Espinosa,MG
3124401,Espírito Santo do Dourado (MG),,Quilogramas por Hectare,True,Espírito Santo do Dourado,MG
3124500,Estiva (MG),,Quilogramas por Hectare,True,Estiva,MG
3124609,Estrela Dalva (MG),,Quilogramas por Hectare,True,Estrela Dalva,MG
3124708,Estrela do Indaiá (MG),,Quilogramas por Hectare,True,Estrela do Indaiá,MG
3124807,Estrela do Sul (MG),,Quilogramas por Hectare,True,Estrela do Sul,MG
3124906,Eugenópolis (MG),,Quilogramas por Hectare,True,Eugenópolis,MG
3125002,Ewbank da Câmara (MG),,Quilogramas por Hectare,True,Ewbank da Câmara,MG
3125101,Extrema (MG),,Quilogramas por Hectare,True,Extrema,MG
3125200,Fama (MG),,Quilogramas por Hectare,True,Fama,MG
3125309,Faria Lemos (MG),,Quilogramas por Hectare,True,Faria Lemos,MG
3125408,Felício dos Santos (MG),,Quilogramas por Hectare,True,Felício dos Santos,MG
3125507,São Gonçalo do Rio Preto (MG),,Quilogramas por Hectare,True,São Gonçalo do Rio Preto,MG
3125606,Felisburgo (MG),,Quilogramas por Hectare,True,Felisburgo,MG
3125705,Felixlândia (MG),,Quilogramas por Hectare,True,Felixlândia,MG
3125804,Fernandes Tourinho (MG),,Quilogramas por Hectare,True,Fernandes Tourinho,MG
3125903,Ferros (MG),,Quilogramas por Hectare,True,Ferros,MG
3125952,Fervedouro (MG),,Quilogramas por Hectare,True,Fervedouro,MG
3126000,Florestal (MG),,Quilogramas por Hectare,True,Florestal,MG
3126109,Formiga (MG),,Quilogramas por Hectare,True,Formiga,MG
3126208,Formoso (MG),,Quilogramas por Hectare,True,Formoso,MG
3126307,Fortaleza de Minas (MG),,Quilogramas por Hectare,True,Fortaleza de Minas,MG
3126406,Fortuna de Minas (MG),,Quilogramas por Hectare,True,Fortuna de Minas,MG
3126505,Francisco Badaró (MG),,Quilogramas por Hectare,True,Francisco Badaró,MG
3126604,Francisco Dumont (MG),,Quilogramas por Hectare,True,Francisco Dumont,MG
3126703,Francisco Sá (MG),,Quilogramas por Hectare,True,Francisco Sá,MG
3126752,Franciscópolis (MG),,Quilogramas por Hectare,True,Franciscópolis,MG
3126802,Frei Gaspar (MG),,Quilogramas por Hectare,True,Frei Gaspar,MG
3126901,Frei Inocêncio (MG),,Quilogramas por Hectare,True,Frei Inocêncio,MG
3126950,Frei Lagonegro (MG),,Quilogramas por Hectare,True,Frei Lagonegro,MG
3127008,Fronteira (MG),,Quilogramas por Hectare,True,Fronteira,MG
3127057,Fronteira dos Vales (MG),,Quilogramas por Hectare,True,Fronteira dos Vales,MG
3127073,Fruta de Leite (MG),,Quilogramas por Hectare,True,Fruta de Leite,MG
3127107,Frutal (MG),,Quilogramas por Hectare,True,Frutal,MG
3127206,Funilândia (MG),,Quilogramas por Hectare,True,Funilândia,MG
3127305,Galiléia (MG),,Quilogramas por Hectare,True,Galiléia,MG
3127339,Gameleiras (MG),,Quilogramas por Hectare,True,Gameleiras,MG
3127354,Glaucilândia (MG),,Quilogramas por Hectare,True,Glaucilândia,MG
3127370,Goiabeira (MG),,Quilogramas por Hectare,True,Goiabeira,MG
3127388,Goianá (MG),,Quilogramas por Hectare,True,Goianá,MG
3127404,Gonçalves (MG),,Quilogramas por Hectare,True,Gonçalves,MG
3127503,Gonzaga (MG),,Quilogramas por Hectare,True,Gonzaga,MG
3127602,Gouveia (MG),,Quilogramas por Hectare,True,Gouveia,MG
3127701,Governador Valadares (MG),,Quilogramas por Hectare,True,Governador Valadares,MG
3127800,Grão Mogol (MG),,Quilogramas por Hectare,True,Grão Mogol,MG
3127909,Grupiara (MG),,Quilogramas por Hectare,True,Grupiara,MG
3128006,Guanhães (MG),,Quilogramas por Hectare,True,Guanhães,MG
3128105,Guapé (MG),,Quilogramas por Hectare,True,Guapé,MG
3128204,Guaraciaba (MG),,Quilogramas por Hectare,True,Guaraciaba,MG
3128253,Guaraciama (MG),,Quilogramas por Hectare,True,Guaraciama,MG
3128303,Guaranésia (MG),,Quilogramas por Hectare,True,Guaranésia,MG
3128402,Guarani (MG),,Quilogramas por Hectare,True,Guarani,MG
3128501,Guarará (MG),,Quilogramas por Hectare,True,Guarará,MG
3128600,Guarda-Mor (MG),,Quilogramas por Hectare,True,Guarda-Mor,MG
3128709,Guaxupé (MG),,Quilogramas por Hectare,True,Guaxupé,MG
3128808,Guidoval (MG),,Quilogramas por Hectare,True,Guidoval,MG
3128907,Guimarânia (MG),,Quilogramas por Hectare,True,Guimarânia,MG
3129004,Guiricema (MG),,Quilogramas por Hectare,True,Guiricema,MG
3129103,Gurinhatã (MG),,Quilogramas por Hectare,True,Gurinhatã,MG
3129202,Heliodora (MG),,Quilogramas por Hectare,True,Heliodora,MG
3129301,Iapu (MG),,Quilogramas por Hectare,True,Iapu,MG
3129400,Ibertioga (MG),,Quilogramas por Hectare,True,Ibertioga,MG
3129509,Ibiá (MG),,Quilogramas por Hectare,True,Ibiá,MG
3129608,Ibiaí (MG),,Quilogramas por Hectare,True,Ibiaí,MG
3129657,Ibiracatu (MG),,Quilogramas por Hectare,True,Ibiracatu,MG
3129707,Ibiraci (MG),,Quilogramas por Hectare,True,Ibiraci,MG
3129806,Ibirité (MG),,Quilogramas por Hectare,True,Ibirité,MG
3129905,Ibitiúra de Minas (MG),,Quilogramas por Hectare,True,Ibitiúra de Minas,MG
3130002,Ibituruna (MG),,Quilogramas por Hectare,True,Ibituruna,MG
3130051,Icaraí de Minas (MG),,Quilogramas por Hectare,True,Icaraí de Minas,MG
3130101,Igarapé (MG),,Quilogramas por Hectare,True,Igarapé,MG
3130200,Igaratinga (MG),,Quilogramas por Hectare,True,Igaratinga,MG
3130309,Iguatama (MG),,Quilogramas por Hectare,True,Iguatama,MG
3130408,Ijaci (MG),,Quilogramas por Hectare,True,Ijaci,MG
3130507,Ilicínea (MG),,Quilogramas por Hectare,True,Ilicínea,MG
3130556,Imbé de Minas (MG),,Quilogramas por Hectare,True,Imbé de Minas,MG
3130606,Inconfidentes (MG),,Quilogramas por Hectare,True,Inconfidentes,MG
3130655,Indaiabira (MG),,Quilogramas por Hectare,True,Indaiabira,MG
3130705,Indianópolis (MG),,Quilogramas por Hectare,True,Indianópolis,MG
3130804,Ingaí (MG),,Quilogramas por Hectare,True,Ingaí,MG
3130903,Inhapim (MG),,Quilogramas por Hectare,True,Inhapim,MG
3131000,Inhaúma (MG),,Quilogramas por Hectare,True,Inhaúma,MG
3131109,Inimutaba (MG),,Quilogramas por Hectare,True,Inimutaba,MG
3131158,Ipaba (MG),,Quilogramas por Hectare,True,Ipaba,MG
3131208,Ipanema (MG),,Quilogramas por Hectare,True,Ipanema,MG
3131307,Ipatinga (MG),,Quilogramas por Hectare,True,Ipatinga,MG
3131406,Ipiaçu (MG),,Quilogramas por Hectare,True,Ipiaçu,MG
3131505,Ipuiúna (MG),,Quilogramas por Hectare,True,Ipuiúna,MG
3131604,Iraí de Minas (MG),,Quilogramas por Hectare,True,Iraí de Minas,MG
3131703,Itabira (MG),,Quilogramas por Hectare,True,Itabira,MG
3131802,Itabirinha (MG),,Quilogramas por Hectare,True,Itabirinha,MG
3131901,Itabirito (MG),,Quilogramas por Hectare,True,Itabirito,MG
3132008,Itacambira (MG),,Quilogramas por Hectare,True,Itacambira,MG
3132107,Itacarambi (MG),,Quilogramas por Hectare,True,Itacarambi,MG
3132206,Itaguara (MG),,Quilogramas por Hectare,True,Itaguara,MG
3132305,Itaipé (MG),,Quilogramas por Hectare,True,Itaipé,MG
3132404,Itajubá (MG),,Quilogramas por Hectare,True,Itajubá,MG
3132503,Itamarandiba (MG),,Quilogramas por Hectare,True,Itamarandiba,MG
3132602,Itamarati de Minas (MG),,Quilogramas por Hectare,True,Itamarati de Minas,MG
3132701,Itambacuri (MG),,Quilogramas por Hectare,True,Itambacuri,MG
3132800,Itambé do Mato Dentro (MG),,Quilogramas por Hectare,True,Itambé do Mato Dentro,MG
3132909,Itamogi (MG),,Quilogramas por Hectare,True,Itamogi,MG
3133006,Itamonte (MG),,Quilogramas por Hectare,True,Itamonte,MG
3133105,Itanhandu (MG),,Quilogramas por Hectare,True,Itanhandu,MG
3133204,Itanhomi (MG),,Quilogramas por Hectare,True,Itanhomi,MG
3133303,Itaobim (MG),,Quilogramas por Hectare,True,Itaobim,MG
3133402,Itapagipe (MG),,Quilogramas por Hectare,True,Itapagipe,MG
3133501,Itapecerica (MG),,Quilogramas por Hectare,True,Itapecerica,MG
3133600,Itapeva (MG),,Quilogramas por Hectare,True,Itapeva,MG
3133709,Itatiaiuçu (MG),,Quilogramas por Hectare,True,Itatiaiuçu,MG
3133758,Itaú de Minas (MG),,Quilogramas por Hectare,True,Itaú de Minas,MG
3133808,Itaúna (MG),,Quilogramas por Hectare,True,Itaúna,MG
3133907,Itaverava (MG),,Quilogramas por Hectare,True,Itaverava,MG
3134004,Itinga (MG),,Quilogramas por Hectare,True,Itinga,MG
3134103,Itueta (MG),,Quilogramas por Hectare,True,Itueta,MG
3134202,Ituiutaba (MG),,Quilogramas por Hectare,True,Ituiutaba,MG
3134301,Itumirim (MG),,Quilogramas por Hectare,True,Itumirim,MG
3134400,Iturama (MG),,Quilogramas por Hectare,True,Iturama,MG
3134509,Itutinga (MG),,Quilogramas por Hectare,True,Itutinga,MG
3134608,Jaboticatubas (MG),,Quilogramas por Hectare,True,Jaboticatubas,MG
3134707,Jacinto (MG),,Quilogramas por Hectare,True,Jacinto,MG
3134806,Jacuí (MG),,Quilogramas por Hectare,True,Jacuí,MG
3134905,Jacutinga (MG),,Quilogramas por Hectare,True,Jacutinga,MG
3135001,Jaguaraçu (MG),,Quilogramas por Hectare,True,Jaguaraçu,MG
3135050,Jaíba (MG),,Quilogramas por Hectare,True,Jaíba,MG
3135076,Jampruca (MG),,Quilogramas por Hectare,True,Jampruca,MG
3135100,Janaúba (MG),,Quilogramas por Hectare,True,Janaúba,MG
3135209,Januária (MG),,Quilogramas por Hectare,True,Januária,MG
3135308,Japaraíba (MG),,Quilogramas por Hectare,True,Japaraíba,MG
3135357,Japonvar (MG),,Quilogramas por Hectare,True,Japonvar,MG
3135407,Jeceaba (MG),,Quilogramas por Hectare,True,Jeceaba,MG
3135456,Jenipapo de Minas (MG),,Quilogramas por Hectare,True,Jenipapo de Minas,MG
3135506,Jequeri (MG),,Quilogramas por Hectare,True,Jequeri,MG
3135605,Jequitaí (MG),,Quilogramas por Hectare,True,Jequitaí,MG
