"Tabela 1613 - Área destinada à colheita, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras permanentes",,,,,,
Variável - Rendimento médio da produção,,,,,,
MU,3160900,São Brás do Suaçuí (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3160959,São Domingos das Dores (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3161007,São Domingos do Prata (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3161056,São Félix de Minas (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3161106,São Francisco (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3161205,São Francisco de Paula (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3161304,São Francisco de Sales (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3161403,São Francisco do Glória (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3161502,São Geraldo (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3161601,São Geraldo da Piedade (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3161650,São Geraldo do Baixio (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3161700,São Gonçalo do Abaeté (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3161809,São Gonçalo do Pará (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3161908,São Gonçalo do Rio Abaixo (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3162005,São Gonçalo do Sapucaí (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3162104,São Gotardo (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3162203,São João Batista do Glória (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3162252,São João da Lagoa (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3162302,São João da Mata (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3162401,São João da Ponte (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3162450,São João das Missões (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3162500,São João del Rei (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3162559,São João do Manhuaçu (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3162575,São João do Manteninha (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3162609,São João do Oriente (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3162658,São João do Pacuí (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3162708,São João do Paraíso (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3162807,São João Evangelista (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3162906,São João Nepomuceno (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3162922,São Joaquim de Bicas (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3162948,São José da Barra (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3162955,São José da Lapa (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3163003,São José da Safira (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3163102,São José da Varginha (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3163201,São José do Alegre (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3163300,São José do Divino (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3163409,São José do Goiabal (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3163508,São José do Jacuri (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3163607,São José do Mantimento (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3163706,São Lourenço (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3163805,São Miguel do Anta (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3163904,São Pedro da União (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3164001,São Pedro dos Ferros (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3164100,São Pedro do Suaçuí (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3164209,São Romão (MG),..,Quilogramas por Hectare,...,Quilogramas por Hectare
MU,3164308,São Roque de Minas (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3164407,São Sebastião da Bela Vista (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3164431,São Sebastião da Vargem Alegre (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3164472,São Sebastião do Anta (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3164506,São Sebastião do Maranhão (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3164605,São Sebastião do Oeste (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3164704,São Sebastião do Paraíso (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3164803,São Sebastião do Rio Preto (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3164902,São Sebastião do Rio Verde (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3165008,São Tiago (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3165107,São Tomás de Aquino (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3165206,São Tomé das Letras (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3165305,São Vicente de Minas (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3165404,Sapucaí-Mirim (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3165503,Sardoá (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3165537,Sarzedo (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3165552,Setubinha (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3165560,Sem-Peixe (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3165578,Senador Amaral (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3165602,Senador Cortes (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3165701,Senador Firmino (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3165800,Senador José Bento (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3165909,Senador Modestino Gonçalves (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3166006,Senhora de Oliveira (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3166105,Senhora do Porto (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3166204,Senhora dos Remédios (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3166303,Sericita (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3166402,Seritinga (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3166501,Serra Azul de Minas (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3166600,Serra da Saudade (MG),..,Quilogramas por Hectare,...,Quilogramas por Hectare
MU,3166709,Serra dos Aimorés (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3166808,Serra do Salitre (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3166907,Serrania (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3166956,Serranópolis de Minas (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3167004,Serranos (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3167103,Serro (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3167202,Sete Lagoas (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3167301,Silveirânia (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3167400,Silvianópolis (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3167509,Simão Pereira (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3167608,Simonésia (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3167707,Sobrália (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3167806,Soledade de Minas (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3167905,Tabuleiro (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3168002,Taiobeiras (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3168051,Taparuba (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3168101,Tapira (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3168200,Tapiraí (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3168309,Taquaraçu de Minas (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3168408,Tarumirim (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3168507,Teixeiras (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3168606,Teófilo Otoni (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3168705,Timóteo (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3168804,Tiradentes (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3168903,Tiros (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3169000,Tocantins (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3169059,Tocos do Moji (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3169109,Toledo (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3169208,Tombos (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3169307,Três Corações (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3169356,Três Marias (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3169406,Três Pontas (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3169505,Tumiritinga (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3169604,Tupaciguara (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3169703,Turmalina (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3169802,Turvolândia (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3169901,Ubá (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3170008,Ubaí (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3170057,Ubaporanga (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3170107,Uberaba (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3170206,Uberlândia (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3170305,Umburatiba (MG),..,Quilogramas por Hectare,...,Quilogramas por Hectare
MU,3170404,Unaí (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3170438,União de Minas (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3170479,Uruana de Minas (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3170503,Urucânia (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3170529,Urucuia (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3170578,Vargem Alegre (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3170602,Vargem Bonita (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3170651,Vargem Grande do Rio Pardo (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3170701,Varginha (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3170750,Varjão de Minas (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3170800,Várzea da Palma (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3170909,Varzelândia (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3171006,Vazante (MG),..,Quilogramas por Hectare,...,Quilogramas por Hectare
MU,3171030,Verdelândia (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3171071,Veredinha (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3171105,Veríssimo (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3171154,Vermelho Novo (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3171204,Vespasiano (MG),..,Quilogramas por Hectare,...,Quilogramas por Hectare
MU,3171303,Viçosa (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3171402,Vieiras (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3171501,Mathias Lobato (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3171600,Virgem da Lapa (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3171709,Virgínia (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3171808,Virginópolis (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3171907,Virgolândia (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3172004,Visconde do Rio Branco (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3172103,Volta Grande (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3172202,Wenceslau Braz (MG),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3200102,Afonso Cláudio (ES),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3200136,Águia Branca (ES),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3200169,Água Doce do Norte (ES),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3200201,Alegre (ES),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3200300,Alfredo Chaves (ES),..,Quilogramas por Hectare,3167,Quilogramas por Hectare
MU,3200359,Alto Rio Novo (ES),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3200409,Anchieta (ES),..,Quilogramas por Hectare,3000,Quilogramas por Hectare
MU,3200508,Apiacá (ES),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3200607,Aracruz (ES),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3200706,Atílio Vivácqua (ES),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3200805,Baixo Guandu (ES),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3200904,Barra de São Francisco (ES),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3201001,Boa Esperança (ES),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3201100,Bom Jesus do Norte (ES),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3201159,Brejetuba (ES),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3201209,Cachoeiro de Itapemirim (ES),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3201308,Cariacica (ES),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3201407,Castelo (ES),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3201506,Colatina (ES),..,Quilogramas por Hectare,4000,Quilogramas por Hectare
MU,3201605,Conceição da Barra (ES),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3201704,Conceição do Castelo (ES),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3201803,Divino de São Lourenço (ES),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3201902,Domingos Martins (ES),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3202009,Dores do Rio Preto (ES),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3202108,Ecoporanga (ES),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3202207,Fundão (ES),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3202256,Governador Lindenberg (ES),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3202306,Guaçuí (ES),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3202405,Guarapari (ES),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3202454,Ibatiba (ES),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3202504,Ibiraçu (ES),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3202553,Ibitirama (ES),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3202603,Iconha (ES),..,Quilogramas por Hectare,5000,Quilogramas por Hectare
MU,3202652,Irupi (ES),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3202702,Itaguaçu (ES),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3202801,Itapemirim (ES),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3202900,Itarana (ES),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3203007,Iúna (ES),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3203056,Jaguaré (ES),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3203106,Jerônimo Monteiro (ES),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3203130,João Neiva (ES),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3203163,Laranja da Terra (ES),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3203205,Linhares (ES),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3203304,Mantenópolis (ES),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3203320,Marataízes (ES),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3203346,Marechal Floriano (ES),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3203353,Marilândia (ES),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3203403,Mimoso do Sul (ES),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3203502,Montanha (ES),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3203601,Mucurici (ES),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3203700,Muniz Freire (ES),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3203809,Muqui (ES),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3203908,Nova Venécia (ES),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3204005,Pancas (ES),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3204054,Pedro Canário (ES),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3204104,Pinheiros (ES),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3204203,Piúma (ES),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3204252,Ponto Belo (ES),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3204302,Presidente Kennedy (ES),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3204351,Rio Bananal (ES),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3204401,Rio Novo do Sul (ES),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3204500,Santa Leopoldina (ES),..,Quilogramas por Hectare,3500,Quilogramas por Hectare
MU,3204559,Santa Maria de Jetibá (ES),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3204609,Santa Teresa (ES),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3204658,São Domingos do Norte (ES),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3204708,São Gabriel da Palha (ES),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3204807,São José do Calçado (ES),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3204906,São Mateus (ES),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3204955,São Roque do Canaã (ES),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3205002,Serra (ES),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3205010,Sooretama (ES),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3205036,Vargem Alta (ES),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3205069,Venda Nova do Imigrante (ES),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3205101,Viana (ES),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3205150,Vila Pavão (ES),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3205176,Vila Valério (ES),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3205200,Vila Velha (ES),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3205309,Vitória (ES),..,Quilogramas por Hectare,...,Quilogramas por Hectare
MU,3300100,Angra dos Reis (RJ),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3300159,Aperibé (RJ),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3300209,Araruama (RJ),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3300225,Areal (RJ),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3300233,Armação dos Búzios (RJ),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3300308,Barra do Piraí (RJ),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3300407,Barra Mansa (RJ),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3300456,Belford Roxo (RJ),..,Quilogramas por Hectare,...,Quilogramas por Hectare
MU,3300506,Bom Jardim (RJ),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3300605,Bom Jesus do Itabapoana (RJ),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3300704,Cabo Frio (RJ),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3300803,Cachoeiras de Macacu (RJ),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3300902,Cambuci (RJ),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3300936,Carapebus (RJ),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3300951,Comendador Levy Gasparian (RJ),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3301009,Campos dos Goytacazes (RJ),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3301108,Cantagalo (RJ),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3301157,Cardoso Moreira (RJ),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3301207,Carmo (RJ),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3301306,Casimiro de Abreu (RJ),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3301405,Conceição de Macabu (RJ),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3301504,Cordeiro (RJ),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3301603,Duas Barras (RJ),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3301702,Duque de Caxias (RJ),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3301801,Engenheiro Paulo de Frontin (RJ),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3301850,Guapimirim (RJ),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3301876,Iguaba Grande (RJ),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3301900,Itaboraí (RJ),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3302007,Itaguaí (RJ),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3302056,Italva (RJ),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3302106,Itaocara (RJ),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3302205,Itaperuna (RJ),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3302254,Itatiaia (RJ),..,Quilogramas por Hectare,...,Quilogramas por Hectare
MU,3302270,Japeri (RJ),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3302304,Laje do Muriaé (RJ),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3302403,Macaé (RJ),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3302452,Macuco (RJ),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3302502,Magé (RJ),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3302601,Mangaratiba (RJ),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3302700,Maricá (RJ),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3302809,Mendes (RJ),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3302858,Mesquita (RJ),..,Quilogramas por Hectare,...,Quilogramas por Hectare
MU,3302908,Miguel Pereira (RJ),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3303005,Miracema (RJ),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3303104,Natividade (RJ),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3303302,Niterói (RJ),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3303401,Nova Friburgo (RJ),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3303500,Nova Iguaçu (RJ),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3303609,Paracambi (RJ),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3303708,Paraíba do Sul (RJ),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3303807,Paraty (RJ),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3303856,Paty do Alferes (RJ),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3303906,Petrópolis (RJ),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3303955,Pinheiral (RJ),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3304003,Piraí (RJ),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3304102,Porciúncula (RJ),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3304110,Porto Real (RJ),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3304128,Quatis (RJ),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3304144,Queimados (RJ),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3304151,Quissamã (RJ),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3304201,Resende (RJ),..,Quilogramas por Hectare,...,Quilogramas por Hectare
MU,3304300,Rio Bonito (RJ),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3304409,Rio Claro (RJ),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3304508,Rio das Flores (RJ),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3304524,Rio das Ostras (RJ),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3304557,Rio de Janeiro (RJ),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3304607,Santa Maria Madalena (RJ),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3304706,Santo Antônio de Pádua (RJ),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3304755,São Francisco de Itabapoana (RJ),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3304805,São Fidélis (RJ),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3304904,São Gonçalo (RJ),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3305000,São João da Barra (RJ),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3305133,São José de Ubá (RJ),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3305158,São José do Vale do Rio Preto (RJ),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3305208,São Pedro da Aldeia (RJ),..,Quilogramas por Hectare,-,Quilogramas por Hectare
MU,3305307,São Sebastião do Alto (RJ),..,Quilogramas por Hectare,-,Quilogramas por Hectare
